,google_result,youtube_link,youtube_channel_link
215,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DXWxxbgq7t1Y&sa=U&ved=2ahUKEwiezYe8h53_AhU1RTABHTwOBzA40gEQtwJ6BAgCEAE&usg=AOvVaw1RWEKVGqh2DnEwZUquvm0n,https://www.youtube.com/watch?v=XWxxbgq7t1Y,http://www.youtube.com/@PamDSouza
216,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DPw9cYgWm6dc&sa=U&ved=2ahUKEwiezYe8h53_AhU1RTABHTwOBzA40gEQtwJ6BAgBEAE&usg=AOvVaw1eycSltl7iVH25XgrxnBDs,https://www.youtube.com/watch?v=Pw9cYgWm6dc,http://www.youtube.com/@MoneyPurse
217,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DsyWSBsrtmkA&sa=U&ved=2ahUKEwiezYe8h53_AhU1RTABHTwOBzA40gEQtwJ6BAgIEAE&usg=AOvVaw0vXyCDQilFGatoKjyDSSk7,https://www.youtube.com/watch?v=syWSBsrtmkA,http://www.youtube.com/@Prasadtechintelugu
218,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DFaK1kkbToyE&sa=U&ved=2ahUKEwiezYe8h53_AhU1RTABHTwOBzA40gEQtwJ6BAgHEAE&usg=AOvVaw0p-IferLqpJ8aQ9uyop18g,https://www.youtube.com/watch?v=FaK1kkbToyE,http://www.youtube.com/@Prasadtechintelugu
219,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DjzSC0y6SZs4&sa=U&ved=2ahUKEwiezYe8h53_AhU1RTABHTwOBzA40gEQtwJ6BAgGEAE&usg=AOvVaw0kSr_Mjrtwui3RSBT83rfV,https://www.youtube.com/watch?v=jzSC0y6SZs4,http://www.youtube.com/@PamDSouza
220,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DP9i4OVFqPPI&sa=U&ved=2ahUKEwik5re8h53_AhUBRjABHXrSCXA43AEQtwJ6BAgEEAE&usg=AOvVaw1OpniAV5IMgQ-HVfneLXv9,https://www.youtube.com/watch?v=P9i4OVFqPPI,http://www.youtube.com/@Prasadtechintelugu
221,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3D8nXEzhmBni4&sa=U&ved=2ahUKEwik5re8h53_AhUBRjABHXrSCXA43AEQtwJ6BAgJEAE&usg=AOvVaw2HKFPSiFnsyWXZtnDOq-YD,https://www.youtube.com/watch?v=8nXEzhmBni4,http://www.youtube.com/@mayanshnagar4887
222,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3Dr-bkKr1RwUo&sa=U&ved=2ahUKEwik5re8h53_AhUBRjABHXrSCXA43AEQtwJ6BAgGEAE&usg=AOvVaw07DDfD54fnzpnWJXE4GoQ5,https://www.youtube.com/watch?v=r-bkKr1RwUo,http://www.youtube.com/@TechBar
223,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DnBE-wL0IZrU&sa=U&ved=2ahUKEwik5re8h53_AhUBRjABHXrSCXA43AEQtwJ6BAgDEAE&usg=AOvVaw22AgEdPZntu2XZzjuj-BiI,https://www.youtube.com/watch?v=nBE-wL0IZrU,http://www.youtube.com/@SOLOLEGION
224,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DJ_V00YxByBE&sa=U&ved=2ahUKEwik5re8h53_AhUBRjABHXrSCXA43AEQtwJ6BAgBEAE&usg=AOvVaw05XyDKk9bTKcFfcnpVEjhK,https://www.youtube.com/watch?v=J_V00YxByBE,http://www.youtube.com/@SOLOLEGION
225,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DKqZGpgIqK6Y&sa=U&ved=2ahUKEwik5re8h53_AhUBRjABHXrSCXA43AEQtwJ6BAgHEAE&usg=AOvVaw2Anor8wjneVSeRab94wbo-,https://www.youtube.com/watch?v=KqZGpgIqK6Y,http://www.youtube.com/@finshowbynehanagar94
226,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DMju1EECtSHA&sa=U&ved=2ahUKEwik5re8h53_AhUBRjABHXrSCXA43AEQtwJ6BAgFEAE&usg=AOvVaw11a_p9U-_sFdTiG1HAMmQN,https://www.youtube.com/watch?v=Mju1EECtSHA,http://www.youtube.com/@PamDSouza
227,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DaNEQOZjFWQM&sa=U&ved=2ahUKEwik5re8h53_AhUBRjABHXrSCXA43AEQtwJ6BAgAEAE&usg=AOvVaw1vNq48xO3g28-Nuw1sMwHx,https://www.youtube.com/watch?v=aNEQOZjFWQM,http://www.youtube.com/@grvmusicc
228,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DXHpPdk-Pjl0&sa=U&ved=2ahUKEwik5re8h53_AhUBRjABHXrSCXA43AEQtwJ6BAgIEAE&usg=AOvVaw1usuMqwUQH4er2L9Vm-_tt,https://www.youtube.com/watch?v=XHpPdk-Pjl0,http://www.youtube.com/@bid6_shobhit592
229,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3D1dc4x7pQQJQ&sa=U&ved=2ahUKEwik5re8h53_AhUBRjABHXrSCXA43AEQtwJ6BAgCEAE&usg=AOvVaw2zuSS84X7oot0Mrk3C-tuh,https://www.youtube.com/watch?v=1dc4x7pQQJQ,http://www.youtube.com/@Prasadtechintelugu
230,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DJqLf6ACduZc&sa=U&ved=2ahUKEwiS2ea8h53_AhUFszEKHerFD8A45gEQtwJ6BAgCEAE&usg=AOvVaw1uJHzr2e9xrOjsD_6ukyX7,https://www.youtube.com/watch?v=JqLf6ACduZc,http://www.youtube.com/@SimpleGharTelugu
231,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DbQ30leUTO5g&sa=U&ved=2ahUKEwiS2ea8h53_AhUFszEKHerFD8A45gEQtwJ6BAgJEAE&usg=AOvVaw24tPifGHdGlXZnOgK79uTe,https://www.youtube.com/watch?v=bQ30leUTO5g,http://www.youtube.com/@daytradertelugu2.0
232,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3Dr3krfr9vdw8&sa=U&ved=2ahUKEwiS2ea8h53_AhUFszEKHerFD8A45gEQtwJ6BAgAEAE&usg=AOvVaw2yP76kKq0FZTz-1Ip-mJ7b,https://www.youtube.com/watch?v=r3krfr9vdw8,http://www.youtube.com/@GrandeurRides
233,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3D1GCsKCqMMc8&sa=U&ved=2ahUKEwiS2ea8h53_AhUFszEKHerFD8A45gEQtwJ6BAgFEAE&usg=AOvVaw1W9suksmrR-U__ZPfkp6zy,https://www.youtube.com/watch?v=1GCsKCqMMc8,http://www.youtube.com/@vineetgarg147
234,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DjNr_jZOnFj0&sa=U&ved=2ahUKEwiS2ea8h53_AhUFszEKHerFD8A45gEQtwJ6BAgBEAE&usg=AOvVaw3qs3yjrBB7Z22_qADd8_rc,https://www.youtube.com/watch?v=jNr_jZOnFj0,http://www.youtube.com/@PamDSouza
235,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DOF8igfKcK7c&sa=U&ved=2ahUKEwiS2ea8h53_AhUFszEKHerFD8A45gEQtwJ6BAgIEAE&usg=AOvVaw23RJnsNkMK4i4AMkayo7rz,https://www.youtube.com/watch?v=OF8igfKcK7c,http://www.youtube.com/@TechSingh
236,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3D40wO7-FdZUo&sa=U&ved=2ahUKEwiS2ea8h53_AhUFszEKHerFD8A45gEQtwJ6BAgEEAE&usg=AOvVaw098hGgRPHpdN0DEnoBsoCB,https://www.youtube.com/watch?v=40wO7-FdZUo,http://www.youtube.com/@PamDSouza
237,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DmZql00BGSVY&sa=U&ved=2ahUKEwiS2ea8h53_AhUFszEKHerFD8A45gEQtwJ6BAgDEAE&usg=AOvVaw357S3TA99O0D9pJHOoe9n4,https://www.youtube.com/watch?v=mZql00BGSVY,http://www.youtube.com/@nehanagarfinance229
238,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DWqaJHusbW4s&sa=U&ved=2ahUKEwiS2ea8h53_AhUFszEKHerFD8A45gEQtwJ6BAgGEAE&usg=AOvVaw2FBM_xJHNIjVjdP0GsCHZt,https://www.youtube.com/watch?v=WqaJHusbW4s,http://www.youtube.com/@daytradertelugu
239,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DyvbcyhdC-Qo&sa=U&ved=2ahUKEwiS2ea8h53_AhUFszEKHerFD8A45gEQtwJ6BAgHEAE&usg=AOvVaw1jbASCQkcPWOSuUnvUbW6T,https://www.youtube.com/watch?v=yvbcyhdC-Qo,http://www.youtube.com/@SimpleGharTelugu
240,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DfQrNsIiNeTw&sa=U&ved=2ahUKEwjQwJe9h53_AhXdRTABHeR8AMA48AEQtwJ6BAgBEAE&usg=AOvVaw21VXjOx_9NU9ddCBd_lwid,https://www.youtube.com/watch?v=fQrNsIiNeTw,http://www.youtube.com/@GrandeurRides
241,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3Dj1Lmtld6fIE&sa=U&ved=2ahUKEwjQwJe9h53_AhXdRTABHeR8AMA48AEQtwJ6BAgJEAE&usg=AOvVaw2C-sswBQ357SXG4fnGaBLI,https://www.youtube.com/watch?v=j1Lmtld6fIE,http://www.youtube.com/@MoneyPurse
242,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DMQAEksxQ97s&sa=U&ved=2ahUKEwjQwJe9h53_AhXdRTABHeR8AMA48AEQtwJ6BAgAEAE&usg=AOvVaw27fX2Dh-kq_p9bRVjYubYc,https://www.youtube.com/watch?v=MQAEksxQ97s,http://www.youtube.com/@TheWorldOfScienceCo
243,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DQ84PteAKy8M&sa=U&ved=2ahUKEwjQwJe9h53_AhXdRTABHeR8AMA48AEQtwJ6BAgFEAE&usg=AOvVaw1QoIqiJmx8BRmYGlfEQ1g2,https://www.youtube.com/watch?v=Q84PteAKy8M,http://www.youtube.com/@dsa5302
244,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DYgdoTxHive0&sa=U&ved=2ahUKEwjQwJe9h53_AhXdRTABHeR8AMA48AEQtwJ6BAgEEAE&usg=AOvVaw2mrOpicQI7ozxb5b_fcLLy,https://www.youtube.com/watch?v=YgdoTxHive0,http://www.youtube.com/@PamDSouza
245,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DnFGpABUChak&sa=U&ved=2ahUKEwjQwJe9h53_AhXdRTABHeR8AMA48AEQtwJ6BAgIEAE&usg=AOvVaw1GXh1t9dssMACN5QQcXFrq,https://www.youtube.com/watch?v=nFGpABUChak,http://www.youtube.com/@PamDSouza
246,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DoB9nkMz8Xy0&sa=U&ved=2ahUKEwjQwJe9h53_AhXdRTABHeR8AMA48AEQtwJ6BAgGEAE&usg=AOvVaw3SWdc3wnF5xduRWvJ5YLZL,https://www.youtube.com/watch?v=oB9nkMz8Xy0,http://www.youtube.com/@MoneyPurse
247,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DYxjurdv-1-A&sa=U&ved=2ahUKEwjQwJe9h53_AhXdRTABHeR8AMA48AEQtwJ6BAgHEAE&usg=AOvVaw2Fk-vDk5-Z5J22J5TF19PT,https://www.youtube.com/watch?v=Yxjurdv-1-A,http://www.youtube.com/@ManojDeyVlogs
248,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DqDIVTTnKnzQ&sa=U&ved=2ahUKEwjQwJe9h53_AhXdRTABHeR8AMA48AEQtwJ6BAgDEAE&usg=AOvVaw2_XlUZPQzIE7TyEdQ2IxxZ,https://www.youtube.com/watch?v=qDIVTTnKnzQ,http://www.youtube.com/@PamDSouza
249,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3Dj2IfTqNUXHk&sa=U&ved=2ahUKEwjQwJe9h53_AhXdRTABHeR8AMA48AEQtwJ6BAgCEAE&usg=AOvVaw1BrjZHXz_QfFaFyDY1qWSa,https://www.youtube.com/watch?v=j2IfTqNUXHk,http://www.youtube.com/@Prasadtechintelugu
250,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DZL4pF6TleL0&sa=U&ved=2ahUKEwiS7cu9h53_AhVyr4QIHTb7ABU4-gEQtwJ6BAgIEAE&usg=AOvVaw29GEoPzaC0GBduKJ6lmfYQ,https://www.youtube.com/watch?v=ZL4pF6TleL0,http://www.youtube.com/@Ranjithonwheels
251,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3D6lzLS-Bn2vg&sa=U&ved=2ahUKEwiS7cu9h53_AhVyr4QIHTb7ABU4-gEQtwJ6BAgJEAE&usg=AOvVaw3Jue2ns8EkzK4FksfrjrqH,https://www.youtube.com/watch?v=6lzLS-Bn2vg,http://www.youtube.com/@daytradertelugu
252,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DUeG7C22xdwI&sa=U&ved=2ahUKEwiS7cu9h53_AhVyr4QIHTb7ABU4-gEQtwJ6BAgDEAE&usg=AOvVaw0L2WGkWamwNH9edr1QCEt3,https://www.youtube.com/watch?v=UeG7C22xdwI,http://www.youtube.com/@TheWorldOfScienceCo
253,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DVUIDCaDLvEU&sa=U&ved=2ahUKEwiS7cu9h53_AhVyr4QIHTb7ABU4-gEQtwJ6BAgCEAE&usg=AOvVaw26cPhkURbMeBXB8ePtE2yh,https://www.youtube.com/watch?v=VUIDCaDLvEU,http://www.youtube.com/@nehanagarfinance229
254,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fapp%3Ddesktop%26v%3D9ETPXHKZb94&sa=U&ved=2ahUKEwiS7cu9h53_AhVyr4QIHTb7ABU4-gEQtwJ6BAgBEAE&usg=AOvVaw2RWpNdHZqUcfd-QEg117-2,https://www.youtube.com/watch?app=desktop&v=9ETPXHKZb94,http://www.youtube.com/@MoneyPurse
255,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DrVCoyOW5T20&sa=U&ved=2ahUKEwiS7cu9h53_AhVyr4QIHTb7ABU4-gEQtwJ6BAgEEAE&usg=AOvVaw2XzOIB3jht2gElAA8-6Kpu,https://www.youtube.com/watch?v=rVCoyOW5T20,http://www.youtube.com/@TheWorldOfScienceCo
256,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DZZVv-T0vqfI&sa=U&ved=2ahUKEwiS7cu9h53_AhVyr4QIHTb7ABU4-gEQtwJ6BAgAEAE&usg=AOvVaw0VdXyu3b4HtWQZwLKS4mIA,https://www.youtube.com/watch?v=ZZVv-T0vqfI,http://www.youtube.com/@MoneyPurse
257,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3Dcfx5PYfAm5U&sa=U&ved=2ahUKEwiS7cu9h53_AhVyr4QIHTb7ABU4-gEQtwJ6BAgHEAE&usg=AOvVaw209b8gdbrMQ1w6cRjyYoeu,https://www.youtube.com/watch?v=cfx5PYfAm5U,http://www.youtube.com/@MoneyPurse
258,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DEyrAtTcWqvk&sa=U&ved=2ahUKEwiS7cu9h53_AhVyr4QIHTb7ABU4-gEQtwJ6BAgGEAE&usg=AOvVaw3AZmvn_-c1xPkbh6w3AOE4,https://www.youtube.com/watch?v=EyrAtTcWqvk,http://www.youtube.com/@SimpleGharTelugu
259,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DY5XrvV4a-bY&sa=U&ved=2ahUKEwiS7cu9h53_AhVyr4QIHTb7ABU4-gEQtwJ6BAgFEAE&usg=AOvVaw02cYhw0o4oZyOvV1-41SEn,https://www.youtube.com/watch?v=Y5XrvV4a-bY,http://www.youtube.com/@daytradertelugu
260,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DZQcRtP1xxHQ&sa=U&ved=2ahUKEwiNo4S-h53_AhVzmIQIHQRHDG44hAIQtwJ6BAgDEAE&usg=AOvVaw1oDxQHqQN7loRcDh8lSuoR,https://www.youtube.com/watch?v=ZQcRtP1xxHQ,http://www.youtube.com/@PLAYGROUND_GLOBAL
261,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DJ2OcOxtLCTg&sa=U&ved=2ahUKEwiNo4S-h53_AhVzmIQIHQRHDG44hAIQtwJ6BAgJEAE&usg=AOvVaw3R8UaRD6TbAPLfux-EgPOi,https://www.youtube.com/watch?v=J2OcOxtLCTg,http://www.youtube.com/@cuetadda247
262,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DvrnlrP_QAjo&sa=U&ved=2ahUKEwiNo4S-h53_AhVzmIQIHQRHDG44hAIQtwJ6BAgAEAE&usg=AOvVaw2ZvWU79H8jzEakmRwqb1WQ,https://www.youtube.com/watch?v=vrnlrP_QAjo,http://www.youtube.com/@TechBar
263,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DMNBedoubYIw&sa=U&ved=2ahUKEwiNo4S-h53_AhVzmIQIHQRHDG44hAIQtwJ6BAgHEAE&usg=AOvVaw04JmSAYFTAfZdBswlqIywB,https://www.youtube.com/watch?v=MNBedoubYIw,http://www.youtube.com/@soyebaftabaiims
264,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DdYrqtLTe6eM&sa=U&ved=2ahUKEwiNo4S-h53_AhVzmIQIHQRHDG44hAIQtwJ6BAgGEAE&usg=AOvVaw3hJUHSaT_oHR_a9_qIQvTB,https://www.youtube.com/watch?v=dYrqtLTe6eM,http://www.youtube.com/@raidenshubham
265,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3D_wdCbjFyKuw&sa=U&ved=2ahUKEwiNo4S-h53_AhVzmIQIHQRHDG44hAIQtwJ6BAgFEAE&usg=AOvVaw24ENqgARU6-45rKc4r6EHG,https://www.youtube.com/watch?v=_wdCbjFyKuw,http://www.youtube.com/@cuetadda247
266,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3Dtpsqj9wMmsM&sa=U&ved=2ahUKEwiNo4S-h53_AhVzmIQIHQRHDG44hAIQtwJ6BAgEEAE&usg=AOvVaw3PqMdfyaUaUj42kIVnKa2i,https://www.youtube.com/watch?v=tpsqj9wMmsM,http://www.youtube.com/@RahulRKGamer
267,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DHrq4oiefl78&sa=U&ved=2ahUKEwiNo4S-h53_AhVzmIQIHQRHDG44hAIQtwJ6BAgIEAE&usg=AOvVaw3hPmLWQg5TYOveEmM2o8Qt,https://www.youtube.com/watch?v=Hrq4oiefl78,http://www.youtube.com/@VlogswithRonak
268,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3D02JAv7LjyUI&sa=U&ved=2ahUKEwiNo4S-h53_AhVzmIQIHQRHDG44hAIQtwJ6BAgBEAE&usg=AOvVaw3XeoOfHGwTcXDInvlaHqmf,https://www.youtube.com/watch?v=02JAv7LjyUI,http://www.youtube.com/@SOLOLEGION
269,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DugQQcUvq3rE&sa=U&ved=2ahUKEwiNo4S-h53_AhVzmIQIHQRHDG44hAIQtwJ6BAgCEAE&usg=AOvVaw2sFfSdax7qdn5IScaNn0BE,https://www.youtube.com/watch?v=ugQQcUvq3rE,http://www.youtube.com/@cuetadda247
270,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DwfitEBinOgE&sa=U&ved=2ahUKEwjwvr6-h53_AhWMsoQIHTjCB3k4jgIQtwJ6BAgGEAE&usg=AOvVaw18FdpEcQ3hoN0qM__xBt1F,https://www.youtube.com/watch?v=wfitEBinOgE,http://www.youtube.com/@SOLOLEGION
271,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DrwhK4jkeffA&sa=U&ved=2ahUKEwjwvr6-h53_AhWMsoQIHTjCB3k4jgIQtwJ6BAgJEAE&usg=AOvVaw3e5eXWgHAUE26Dk64wF_D_,https://www.youtube.com/watch?v=rwhK4jkeffA,http://www.youtube.com/@tnpscKarpathuias
272,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DkjT_A3E8I3w&sa=U&ved=2ahUKEwjwvr6-h53_AhWMsoQIHTjCB3k4jgIQtwJ6BAgFEAE&usg=AOvVaw1i8l1xcA_JRtrHgoddh0CG,https://www.youtube.com/watch?v=kjT_A3E8I3w,http://www.youtube.com/@Zamaanaa
273,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DYcva36r7tXI&sa=U&ved=2ahUKEwjwvr6-h53_AhWMsoQIHTjCB3k4jgIQtwJ6BAgHEAE&usg=AOvVaw2RSuIJvob9IXdmljkLutgT,https://www.youtube.com/watch?v=Ycva36r7tXI,http://www.youtube.com/@TechBar
274,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3D-dxG4lSqePI&sa=U&ved=2ahUKEwjwvr6-h53_AhWMsoQIHTjCB3k4jgIQtwJ6BAgBEAE&usg=AOvVaw2SL0k2QAGfocban3tToNJ6,https://www.youtube.com/watch?v=-dxG4lSqePI,http://www.youtube.com/@SOLOLEGION
275,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DWfOMDXt3H24&sa=U&ved=2ahUKEwjwvr6-h53_AhWMsoQIHTjCB3k4jgIQtwJ6BAgCEAE&usg=AOvVaw1KhY_ZBkcn4obkXxVdJYOj,https://www.youtube.com/watch?v=WfOMDXt3H24,http://www.youtube.com/@Prasadtechintelugu
276,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DVcYiZqSokdk&sa=U&ved=2ahUKEwjwvr6-h53_AhWMsoQIHTjCB3k4jgIQtwJ6BAgIEAE&usg=AOvVaw1Y78kVPP2nKBS0iDaWV-CM,https://www.youtube.com/watch?v=VcYiZqSokdk,http://www.youtube.com/@SOLOLEGION
277,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DvKQ39t6zPJM&sa=U&ved=2ahUKEwjwvr6-h53_AhWMsoQIHTjCB3k4jgIQtwJ6BAgDEAE&usg=AOvVaw2WwTRLRJCzE2UNV3YSYslP,https://www.youtube.com/watch?v=vKQ39t6zPJM,http://www.youtube.com/@SOLOLEGION
278,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DojhlR3Z-tTA&sa=U&ved=2ahUKEwjwvr6-h53_AhWMsoQIHTjCB3k4jgIQtwJ6BAgAEAE&usg=AOvVaw3DUGJBGrjsSGT0q9OKi83G,https://www.youtube.com/watch?v=ojhlR3Z-tTA,http://www.youtube.com/@SOLOLEGION
279,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DcNqfCkT7l-I&sa=U&ved=2ahUKEwjwvr6-h53_AhWMsoQIHTjCB3k4jgIQtwJ6BAgEEAE&usg=AOvVaw1pqwrDRm5N6LYfvsBzROZI,https://www.youtube.com/watch?v=cNqfCkT7l-I,http://www.youtube.com/@SOLOLEGION
280,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3Ds1P3xI6XdNA&sa=U&ved=2ahUKEwj9vvq-h53_AhVkgYQIHaAADzU4mAIQtwJ6BAgHEAE&usg=AOvVaw1E87vwUP9V9MCVwwVKNNKs,https://www.youtube.com/watch?v=s1P3xI6XdNA,http://www.youtube.com/@TrueTechy
281,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DpHuKqvGYQkc&sa=U&ved=2ahUKEwj9vvq-h53_AhVkgYQIHaAADzU4mAIQtwJ6BAgIEAE&usg=AOvVaw2Q27QFzFzHky1tst_AXPne,https://www.youtube.com/watch?v=pHuKqvGYQkc,http://www.youtube.com/@cuetadda247
282,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DjHXAZ4v2sIY&sa=U&ved=2ahUKEwj9vvq-h53_AhVkgYQIHaAADzU4mAIQtwJ6BAgCEAE&usg=AOvVaw3hCeNC693Oezg6gd_upy9Q,https://www.youtube.com/watch?v=jHXAZ4v2sIY,http://www.youtube.com/@aburobb
283,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DmBdd__EN_eE&sa=U&ved=2ahUKEwj9vvq-h53_AhVkgYQIHaAADzU4mAIQtwJ6BAgBEAE&usg=AOvVaw2vdhM9CnT_9qG68KgZ8BoN,https://www.youtube.com/watch?v=mBdd__EN_eE,http://www.youtube.com/@cuetadda247
284,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3D7BLwxG8OlR0&sa=U&ved=2ahUKEwj9vvq-h53_AhVkgYQIHaAADzU4mAIQtwJ6BAgFEAE&usg=AOvVaw3rK-pVWaho5wtePuMpCOJF,https://www.youtube.com/watch?v=7BLwxG8OlR0,http://www.youtube.com/@cuetadda247
285,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/%40BharatMatters&sa=U&ved=2ahUKEwj9vvq-h53_AhVkgYQIHaAADzU4mAIQtwJ6BAgEEAI&usg=AOvVaw2NqPcF2tGAf-rBDZL6BbzY,https://www.youtube.com/@BharatMatters,https://www.youtube.com/channel/UCfyKboFKRNkpg9tvdfCKn8A
286,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DGAQwwf7dFTk&sa=U&ved=2ahUKEwj9vvq-h53_AhVkgYQIHaAADzU4mAIQtwJ6BAgGEAE&usg=AOvVaw0EJSopmXtg60gPQMTiuX5o,https://www.youtube.com/watch?v=GAQwwf7dFTk,http://www.youtube.com/@SOLOLEGION
